ride_id;duration;station_A_id;station_A_name;station_B_id;station_B_name;bike_id;user_type;user_birth_year;user_gender;tire_sizes;ride_date
248;7 minutes;22;Howard St at Beale St;349;Howard St at Mary St;1883;1;1990;Male;27;17/4/2023
248;5 minutes;3;Powell St BART Station (Market St at 4th St);27;Beale St at Harrison St;4870;2;1998;Male;29;20/7/2023
248;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);61;Howard St at 8th St;5005;1;1986;Female;27;3/3/2023
248;4 minutes;30;San Francisco Caltrain (Townsend St at 4th St);50;2nd St at Townsend St;4954;3;1965;Male;27;23/8/2022
248;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);5370;2;1989;Male;26;9/2/2023
248;7 minutes;3;Powell St BART Station (Market St at 4th St);16;Steuart St at Market St;1003;3;1984;Male;30;16/2/2022
248;5 minutes;81;Berry St at 4th St;104;4th St at 16th St;193;3;1990;Female;28;3/8/2022
248;11 minutes;22;Howard St at Beale St;44;Civic Center/UN Plaza BART Station (Market St at McAllister St);1964;3;1963;Male;26;5/3/2022
248;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);66;3rd St at Townsend St;5266;1;1978;Male;29;11/6/2023
248;15 minutes;81;Berry St at 4th St;87;Folsom St at 13th St;5056;2;1981;Male;27;25/6/2023
248;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);24;Spear St at Folsom St;2175;2;1987;Male;25;4/10/2021
248;13 minutes;22;Howard St at Beale St;91;Berry St at King St;3386;2;1993;Male;27;10/1/2023
248;12 minutes;5;Powell St BART Station (Market St at 5th St);9;Broadway at Battery St;5354;3;1970;Male;28;1/10/2022
248;4 minutes;22;Howard St at Beale St;13;Commercial St at Montgomery St;4800;3;1981;Female;26;22/1/2023
248;5 minutes;3;Powell St BART Station (Market St at 4th St);47;4th St at Harrison St;4804;1;1982;Female;29;18/1/2022
248;10 minutes;22;Howard St at Beale St;350;8th St at Brannan St;4438;3;1994;Male;28;24/5/2022
248;7 minutes;3;Powell St BART Station (Market St at 4th St);16;Steuart St at Market St;5552;2;1971;Male;29;21/3/2022
248;3 minutes;3;Powell St BART Station (Market St at 4th St);47;4th St at Harrison St;4793;2;1996;Female;28;31/10/2022
248;4 minutes;81;Berry St at 4th St;64;5th St at Brannan St;5360;2;1987;Male;25;13/12/2021
249;7 minutes;22;Howard St at Beale St;11;Davis St at Jackson St;2940;2;1974;Male;26;8/11/2021
249;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);78;Folsom St at 9th St;5056;3;1987;Male;25;12/5/2022
249;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);44;Civic Center/UN Plaza BART Station (Market St at McAllister St);204;3;1999;Male;30;15/7/2022
249;15 minutes;22;Howard St at Beale St;58;Market St at 10th St;5227;3;1981;Male;25;15/10/2022
249;15 minutes;21;Montgomery St BART Station (Market St at 2nd St);52;McAllister St at Baker St;4772;3;1993;Female;28;13/8/2022
249;2 minutes;3;Powell St BART Station (Market St at 4th St);47;4th St at Harrison St;5371;2;1986;Male;26;5/8/2021
249;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);50;2nd St at Townsend St;5353;2;1980;Male;25;3/2/2022
249;15 minutes;5;Powell St BART Station (Market St at 5th St);142;Guerrero Park;5298;2;1993;Male;28;9/4/2023
249;8 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);4813;2;1976;Female;26;22/3/2022
249;3 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);21;Montgomery St BART Station (Market St at 2nd St);4343;2;1972;Male;28;15/3/2023
249;3 minutes;21;Montgomery St BART Station (Market St at 2nd St);37;2nd St at Folsom St;4998;2;1978;Male;26;3/7/2023
249;9 minutes;81;Berry St at 4th St;114;Rhode Island St at 17th St;3115;2;1960;Male;25;9/5/2022
249;7 minutes;16;Steuart St at Market St;3;Powell St BART Station (Market St at 4th St);4943;2;1978;Male;26;2/11/2021
249;16 minutes;21;Montgomery St BART Station (Market St at 2nd St);52;McAllister St at Baker St;5548;3;1993;Female;27;24/1/2022
249;6 minutes;81;Berry St at 4th St;24;Spear St at Folsom St;5366;3;1981;Female;28;10/2/2022
249;17 minutes;30;San Francisco Caltrain (Townsend St at 4th St);25;Howard St at 2nd St;1744;1;1973;Female;27;6/4/2023
249;14 minutes;30;San Francisco Caltrain (Townsend St at 4th St);133;Valencia St at 22nd St;4715;2;1980;Male;28;27/6/2022
249;12 minutes;22;Howard St at Beale St;81;Berry St at 4th St;3334;3;1984;Male;25;17/5/2022
249;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);24;Spear St at Folsom St;4615;2;1985;Male;30;18/2/2023
249;5 minutes;16;Steuart St at Market St;50;2nd St at Townsend St;5327;1;1979;Male;25;23/9/2021
249;13 minutes;5;Powell St BART Station (Market St at 5th St);30;San Francisco Caltrain (Townsend St at 4th St);5560;2;1999;Male;30;9/12/2021
249;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);4820;3;1997;Male;27;27/2/2022
249;4 minutes;3;Powell St BART Station (Market St at 4th St);64;5th St at Brannan St;4743;3;1973;Male;28;26/3/2022
249;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);9;Broadway at Battery St;4977;3;1988;Male;26;1/10/2022
249;7 minutes;3;Powell St BART Station (Market St at 4th St);323;Broadway at Kearny;5470;1;1989;Female;25;3/10/2022
249;12 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);22;Howard St at Beale St;1358;3;1967;Male;28;5/8/2021
249;4 minutes;16;Steuart St at Market St;28;The Embarcadero at Bryant St;5545;2;1956;Male;28;5/6/2023
249;5 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;5020;2;1992;Female;26;9/11/2022
249;4 minutes;3;Powell St BART Station (Market St at 4th St);64;5th St at Brannan St;5112;2;1990;Male;26;27/2/2023
249;6 minutes;81;Berry St at 4th St;27;Beale St at Harrison St;4718;3;1994;Male;25;16/11/2022
249;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);98;Valencia St at 16th St;5505;2;1994;Male;28;7/9/2022
249;12 minutes;30;San Francisco Caltrain (Townsend St at 4th St);6;The Embarcadero at Sansome St;5293;2;1952;Male;29;13/4/2022
249;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);58;Market St at 10th St;5427;2;1995;Male;30;23/8/2021
249;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);323;Broadway at Kearny;5505;1;1985;Male;25;25/10/2021
249;12 minutes;3;Powell St BART Station (Market St at 4th St);75;Market St at Franklin St;5228;2;1989;Female;27;24/2/2022
249;19 minutes;30;San Francisco Caltrain (Townsend St at 4th St);10;Washington St at Kearny St;2714;1;1969;Female;27;13/6/2023
249;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);350;8th St at Brannan St;4995;2;1987;Female;26;22/6/2022
249;11 minutes;16;Steuart St at Market St;93;4th St at Mission Bay Blvd S;4633;1;1988;Male;28;6/7/2023
249;7 minutes;3;Powell St BART Station (Market St at 4th St);24;Spear St at Folsom St;5276;2;1994;Female;27;2/1/2022
249;12 minutes;22;Howard St at Beale St;81;Berry St at 4th St;5137;1;1969;Female;29;31/12/2021
250;1 minutes;3;Powell St BART Station (Market St at 4th St);3;Powell St BART Station (Market St at 4th St);4319;2;1991;Male;25;2/7/2023
250;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);1565;2;1972;Male;26;26/12/2022
250;14 minutes;3;Powell St BART Station (Market St at 4th St);5;Powell St BART Station (Market St at 5th St);4808;1;2000;Male;29;18/4/2023
250;9 minutes;22;Howard St at Beale St;8;The Embarcadero at Vallejo St;2125;1;1987;Female;28;28/7/2022
250;2 minutes;16;Steuart St at Market St;23;The Embarcadero at Steuart St;5134;1;1983;Male;27;7/4/2023
250;8 minutes;81;Berry St at 4th St;5;Powell St BART Station (Market St at 5th St);4825;3;1979;Male;29;12/10/2022
250;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);364;China Basin St at 3rd St;4762;2;1970;Female;28;1/10/2021
250;12 minutes;81;Berry St at 4th St;16;Steuart St at Market St;3715;2;1982;Male;30;20/5/2022
250;4 minutes;30;San Francisco Caltrain (Townsend St at 4th St);90;Townsend St at 7th St;5264;1;1968;Male;26;10/9/2021
250;6 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);50;2nd St at Townsend St;5019;3;1973;Male;26;24/2/2022
250;7 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);4658;2;1972;Male;25;28/7/2023
250;8 minutes;81;Berry St at 4th St;8;The Embarcadero at Vallejo St;5255;2;1983;Female;28;6/6/2023
250;9 minutes;81;Berry St at 4th St;17;Embarcadero BART Station (Beale St at Market St);5368;2;1977;Male;25;11/12/2022
250;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);343;Bryant St at 2nd St;1090;2;1974;Male;30;4/9/2021
250;12 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);81;Berry St at 4th St;3020;1;1984;Female;25;22/11/2022
250;10 minutes;16;Steuart St at Market St;91;Berry St at King St;5098;2;1989;Male;27;8/6/2022
250;18 minutes;30;San Francisco Caltrain (Townsend St at 4th St);73;Pierce St at Haight St;4959;3;1993;Male;30;11/9/2022
250;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);23;The Embarcadero at Steuart St;5036;2;1988;Female;29;1/10/2021
250;11 minutes;81;Berry St at 4th St;9;Broadway at Battery St;4832;2;1975;Male;25;30/12/2021
250;10 minutes;16;Steuart St at Market St;93;4th St at Mission Bay Blvd S;5366;1;1992;Male;27;31/12/2022
250;9 minutes;3;Powell St BART Station (Market St at 4th St);350;8th St at Brannan St;5556;3;1986;Male;27;7/3/2022
250;16 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);371;Lombard St at Columbus Ave;4408;3;1987;Male;26;2/5/2023
250;1 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);15;San Francisco Ferry Building (Harry Bridges Plaza);5157;2;1986;Female;28;20/6/2022
250;5 minutes;30;San Francisco Caltrain (Townsend St at 4th St);349;Howard St at Mary St;5243;2;1982;Male;28;25/5/2022
250;11 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);22;Howard St at Beale St;5566;2;1988;Male;27;10/2/2023
250;9 minutes;5;Powell St BART Station (Market St at 5th St);66;3rd St at Townsend St;4827;2;1992;Male;25;11/5/2023
250;50 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);6;The Embarcadero at Sansome St;2520;3;1977;Male;27;17/4/2022
250;13 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);85;Church St at Duboce Ave;5425;1;1974;Male;29;4/9/2021
250;14 minutes;30;San Francisco Caltrain (Townsend St at 4th St);74;Laguna St at Hayes St;4768;2;1985;Male;28;12/9/2021
250;17 minutes;16;Steuart St at Market St;284;Yerba Buena Center for the Arts (Howard St at 3rd St);5576;1;1986;Female;27;1/12/2022
250;9 minutes;5;Powell St BART Station (Market St at 5th St);90;Townsend St at 7th St;3151;2;1986;Male;29;23/2/2023
250;12 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);336;Potrero Ave and Mariposa St;5567;2;1977;Male;30;4/11/2021
250;14 minutes;22;Howard St at Beale St;355;23rd St at Tennessee St;5357;2;1986;Male;26;27/8/2021
250;13 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);11;Davis St at Jackson St;3727;2;1996;Male;29;31/7/2023
250;11 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);23;The Embarcadero at Steuart St;1252;1;1976;Male;25;15/10/2022
250;11 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);58;Market St at 10th St;3592;2;1982;Male;28;27/5/2022
250;3 minutes;3;Powell St BART Station (Market St at 4th St);47;4th St at Harrison St;4770;3;1996;Female;27;16/3/2023
250;9 minutes;22;Howard St at Beale St;6;The Embarcadero at Sansome St;2119;2;1954;Male;30;20/5/2022
250;18 minutes;21;Montgomery St BART Station (Market St at 2nd St);78;Folsom St at 9th St;2410;2;1999;Male;25;26/2/2022
250;16 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);10;Washington St at Kearny St;1582;2;1969;Female;30;8/1/2023
250;11 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);9;Broadway at Battery St;4756;2;1975;Male;27;3/2/2023
250;5 minutes;3;Powell St BART Station (Market St at 4th St);321;5th St at Folsom;4624;2;1995;Male;30;9/11/2021
250;4 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);90;Townsend St at 7th St;4967;1;1990;Female;30;12/12/2022
250;24 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);11;Davis St at Jackson St;5574;1;1994;Male;25;4/5/2022
250;9 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);5549;2;1985;Male;30;7/7/2022
250;5 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;5409;3;1979;Male;27;19/6/2022
250;3 minutes;3;Powell St BART Station (Market St at 4th St);47;4th St at Harrison St;5444;3;1981;Male;29;11/10/2021
250;2 minutes;22;Howard St at Beale St;363;Salesforce Transit Center (Natoma St at 2nd St);4384;3;1982;Male;27;24/12/2021
250;8 minutes;16;Steuart St at Market St;10;Washington St at Kearny St;4450;2;1989;Male;28;15/2/2022
250;11 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);1771;2;1978;Male;25;4/6/2022
250;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);78;Folsom St at 9th St;5312;1;1995;Female;29;20/11/2022
250;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);343;Bryant St at 2nd St;4741;2;1973;Male;25;16/8/2022
250;12 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);104;4th St at 16th St;5237;2;1990;Female;29;15/9/2022
250;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);44;Civic Center/UN Plaza BART Station (Market St at McAllister St);5380;1;1989;Male;25;19/10/2021
250;10 minutes;81;Berry St at 4th St;21;Montgomery St BART Station (Market St at 2nd St);5059;2;1983;Female;25;10/12/2021
250;23 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);52;McAllister St at Baker St;764;1;1992;Male;30;29/11/2021
250;2 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);66;3rd St at Townsend St;2124;2;1975;Male;28;8/5/2022
250;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);17;Embarcadero BART Station (Beale St at Market St);5532;3;1983;Male;28;15/6/2023
250;12 minutes;5;Powell St BART Station (Market St at 5th St);98;Valencia St at 16th St;5009;3;1980;Male;25;28/4/2023
250;13 minutes;5;Powell St BART Station (Market St at 5th St);134;Valencia St at 24th St;4997;2;1988;Male;29;3/2/2023
251;13 minutes;21;Montgomery St BART Station (Market St at 2nd St);78;Folsom St at 9th St;2531;2;1999;Female;28;12/4/2023
251;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);27;Beale St at Harrison St;2978;2;1984;Male;29;6/4/2022
251;8 minutes;5;Powell St BART Station (Market St at 5th St);15;San Francisco Ferry Building (Harry Bridges Plaza);4808;3;1988;Male;30;8/3/2023
251;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);349;Howard St at Mary St;2694;2;1995;Female;29;5/9/2022
251;6 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;4750;2;1974;Male;30;6/5/2023
251;4 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;5423;2;1982;Male;29;18/2/2022
251;9 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);3117;2;1979;Male;26;16/8/2022
251;10 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);5504;2;1984;Male;25;2/6/2022
251;9 minutes;22;Howard St at Beale St;60;8th St at Ringold St;5467;2;1982;Male;25;23/9/2021
251;10 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);2429;1;1972;Male;29;13/10/2021
251;16 minutes;30;San Francisco Caltrain (Townsend St at 4th St);11;Davis St at Jackson St;2487;1;1995;Male;30;2/1/2023
251;13 minutes;22;Howard St at Beale St;350;8th St at Brannan St;4803;3;1994;Male;26;25/7/2023
251;4 minutes;30;San Francisco Caltrain (Townsend St at 4th St);50;2nd St at Townsend St;1316;3;1990;Male;30;28/6/2022
251;12 minutes;81;Berry St at 4th St;125;20th St at Bryant St;4972;2;1991;Male;25;3/3/2022
251;17 minutes;21;Montgomery St BART Station (Market St at 2nd St);21;Montgomery St BART Station (Market St at 2nd St);5008;3;1992;Male;25;6/9/2021
251;21 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);101;15th St at Potrero Ave;5470;2;1981;Other;30;21/12/2021
251;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);6;The Embarcadero at Sansome St;5462;2;1984;Male;26;17/3/2022
251;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);22;Howard St at Beale St;5381;2;1974;Male;25;22/9/2022
251;15 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);58;Market St at 10th St;5569;2;1983;Male;25;31/1/2023
251;8 minutes;3;Powell St BART Station (Market St at 4th St);92;Mission Bay Kids Park;5458;2;1988;Male;25;12/3/2022
251;6 minutes;22;Howard St at Beale St;50;2nd St at Townsend St;2727;3;1994;Male;25;24/10/2021
251;9 minutes;81;Berry St at 4th St;25;Howard St at 2nd St;4929;1;1976;Male;25;17/9/2022
251;5 minutes;3;Powell St BART Station (Market St at 4th St);363;Salesforce Transit Center (Natoma St at 2nd St);4356;2;1981;Male;28;28/8/2022
251;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);16;Steuart St at Market St;5504;2;1978;Male;25;19/7/2022
251;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);47;4th St at Harrison St;5530;1;1999;Male;30;9/10/2021
251;4 minutes;5;Powell St BART Station (Market St at 5th St);63;Bryant St at 6th St;3216;2;1976;Male;28;26/5/2023
251;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);323;Broadway at Kearny;3681;3;1958;Male;29;10/11/2021
251;18 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);17;Embarcadero BART Station (Beale St at Market St);193;3;1989;Male;25;7/7/2022
251;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);11;Davis St at Jackson St;5546;2;1986;Male;25;19/9/2022
251;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);5265;2;1990;Female;30;10/5/2022
251;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);17;Embarcadero BART Station (Beale St at Market St);4889;2;1966;Male;25;3/1/2022
251;8 minutes;3;Powell St BART Station (Market St at 4th St);66;3rd St at Townsend St;5173;2;1997;Male;29;18/7/2023
251;12 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);74;Laguna St at Hayes St;5339;2;1981;Male;26;8/4/2023
251;8 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);4574;2;1966;Male;29;25/6/2022
251;5 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;4384;2;1988;Male;25;22/11/2022
251;17 minutes;16;Steuart St at Market St;109;17th St at Valencia St;5025;3;1993;Male;25;16/9/2022
251;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);10;Washington St at Kearny St;4597;2;1976;Male;28;14/5/2023
251;12 minutes;30;San Francisco Caltrain (Townsend St at 4th St);136;23rd St at San Bruno Ave;4600;3;1994;Female;28;24/8/2021
251;7 minutes;81;Berry St at 4th St;114;Rhode Island St at 17th St;4843;3;1993;Female;25;10/6/2022
251;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);343;Bryant St at 2nd St;400;2;1974;Male;30;26/3/2023
251;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);321;5th St at Folsom;5239;1;1984;Female;28;31/12/2021
251;9 minutes;81;Berry St at 4th St;21;Montgomery St BART Station (Market St at 2nd St);4741;2;1977;Female;28;12/3/2022
251;3 minutes;22;Howard St at Beale St;16;Steuart St at Market St;2582;3;1962;Female;25;5/6/2022
251;9 minutes;22;Howard St at Beale St;6;The Embarcadero at Sansome St;2739;2;1976;Male;27;23/1/2022
251;10 minutes;81;Berry St at 4th St;13;Commercial St at Montgomery St;4965;1;1973;Male;30;8/5/2022
251;13 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);58;Market St at 10th St;4938;2;1979;Male;28;23/2/2022
251;3 minutes;30;San Francisco Caltrain (Townsend St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);1148;2;1985;Male;26;8/9/2022
251;11 minutes;22;Howard St at Beale St;371;Lombard St at Columbus Ave;5402;3;1992;Male;30;14/9/2021
251;8 minutes;5;Powell St BART Station (Market St at 5th St);90;Townsend St at 7th St;2907;2;1986;Male;27;2/7/2023
251;18 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);321;5th St at Folsom;5475;2;1996;Female;30;13/9/2021
251;37 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);28;The Embarcadero at Bryant St;5011;2;1962;Male;30;1/9/2021
251;21 minutes;81;Berry St at 4th St;17;Embarcadero BART Station (Beale St at Market St);3618;1;1968;Male;26;9/3/2022
251;7 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;688;2;1971;Male;25;17/4/2022
251;13 minutes;81;Berry St at 4th St;3;Powell St BART Station (Market St at 4th St);4319;3;1990;Male;30;1/1/2022
251;2 minutes;30;San Francisco Caltrain (Townsend St at 4th St);50;2nd St at Townsend St;4629;1;1965;Male;27;14/6/2023
251;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);13;Commercial St at Montgomery St;2646;2;1984;Male;26;28/1/2023
252;2 minutes;22;Howard St at Beale St;25;Howard St at 2nd St;193;1;1979;Female;25;11/9/2022
252;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);3;Powell St BART Station (Market St at 4th St);3506;3;1969;Male;26;8/3/2022
252;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);50;2nd St at Townsend St;5097;2;1988;Female;28;26/6/2023
252;6 minutes;81;Berry St at 4th St;23;The Embarcadero at Steuart St;5065;2;1984;Male;27;9/1/2022
252;7 minutes;3;Powell St BART Station (Market St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);1834;2;1974;Male;29;12/5/2023
252;12 minutes;16;Steuart St at Market St;66;3rd St at Townsend St;4629;1;1978;Male;30;15/12/2022
252;48 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;4968;3;1950;Male;29;14/1/2023
252;6 minutes;5;Powell St BART Station (Market St at 5th St);76;McCoppin St at Valencia St;291;3;1982;Male;27;19/3/2022
252;12 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);59;S Van Ness Ave at Market St;5157;2;1992;Female;29;29/8/2021
252;3 minutes;22;Howard St at Beale St;14;Clay St at Battery St;5472;2;1992;Male;27;22/2/2022
252;14 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);365;Turk St at Fillmore St;5550;3;1986;Female;29;1/9/2021
252;14 minutes;22;Howard St at Beale St;60;8th St at Ringold St;4651;2;1995;Female;30;21/2/2022
252;6 minutes;3;Powell St BART Station (Market St at 4th St);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);4978;2;1978;Male;26;25/4/2023
252;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);23;The Embarcadero at Steuart St;1281;1;1976;Male;29;23/5/2022
252;16 minutes;30;San Francisco Caltrain (Townsend St at 4th St);58;Market St at 10th St;2128;2;1990;Male;28;27/1/2023
252;12 minutes;30;San Francisco Caltrain (Townsend St at 4th St);14;Clay St at Battery St;4768;3;1958;Male;25;25/3/2022
252;14 minutes;22;Howard St at Beale St;60;8th St at Ringold St;2266;2;1988;Male;29;12/12/2022
252;5 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);8;The Embarcadero at Vallejo St;2560;2;1981;Male;26;16/8/2022
252;49 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);6;The Embarcadero at Sansome St;5325;3;1977;Male;28;29/5/2023
252;67 minutes;3;Powell St BART Station (Market St at 4th St);3;Powell St BART Station (Market St at 4th St);282;2;1996;Male;27;25/9/2021
252;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);345;Hubbell St at 16th St;5262;2;1994;Male;28;14/2/2023
252;8 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;4997;1;1993;Female;28;28/10/2022
252;20 minutes;22;Howard St at Beale St;133;Valencia St at 22nd St;5476;2;1983;Male;26;21/9/2021
252;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);81;Berry St at 4th St;5060;2;1982;Male;29;23/7/2023
252;4 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);323;Broadway at Kearny;5572;2;1972;Male;28;24/8/2021
252;11 minutes;81;Berry St at 4th St;59;S Van Ness Ave at Market St;5313;1;1979;Male;28;4/5/2023
252;14 minutes;30;San Francisco Caltrain (Townsend St at 4th St);356;Valencia St at Clinton Park;5452;2;1978;Male;29;2/8/2021
252;11 minutes;81;Berry St at 4th St;22;Howard St at Beale St;5020;2;1988;Male;26;27/2/2022
252;24 minutes;21;Montgomery St BART Station (Market St at 2nd St);21;Montgomery St BART Station (Market St at 2nd St);4742;3;1995;Male;30;8/12/2021
252;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);62;Victoria Manalo Draves Park;5470;1;1994;Male;25;15/6/2022
252;15 minutes;30;San Francisco Caltrain (Townsend St at 4th St);56;Koshland Park;5133;2;1982;Male;28;2/6/2023
252;5 minutes;5;Powell St BART Station (Market St at 5th St);58;Market St at 10th St;2119;3;1986;Male;28;15/4/2022
252;15 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);97;14th St at Mission St;3210;1;1975;Male;28;27/10/2021
252;12 minutes;3;Powell St BART Station (Market St at 4th St);53;Grove St at Divisadero;4936;1;1983;Other;26;9/7/2023
252;12 minutes;30;San Francisco Caltrain (Townsend St at 4th St);121;Mission Playground;4999;3;1978;Male;28;5/10/2021
252;4 minutes;5;Powell St BART Station (Market St at 5th St);21;Montgomery St BART Station (Market St at 2nd St);4370;2;1982;Male;30;17/4/2023
252;8 minutes;81;Berry St at 4th St;27;Beale St at Harrison St;2743;2;1971;Female;25;14/9/2021
252;5 minutes;81;Berry St at 4th St;64;5th St at Brannan St;4966;2;1987;Male;26;9/10/2022
252;10 minutes;81;Berry St at 4th St;58;Market St at 10th St;4778;1;1992;Male;29;16/8/2022
252;8 minutes;22;Howard St at Beale St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);413;2;1986;Male;26;26/6/2022
252;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);47;4th St at Harrison St;4728;2;1989;Male;30;23/11/2021
252;5 minutes;30;San Francisco Caltrain (Townsend St at 4th St);50;2nd St at Townsend St;3300;1;1974;Female;29;19/1/2023
253;4 minutes;16;Steuart St at Market St;24;Spear St at Folsom St;1914;2;1994;Female;30;24/10/2022
253;20 minutes;21;Montgomery St BART Station (Market St at 2nd St);119;18th St at Noe St;5572;3;1982;Female;28;18/3/2022
253;10 minutes;81;Berry St at 4th St;23;The Embarcadero at Steuart St;1699;3;1992;Female;30;15/2/2023
